               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.033825,            0.025667,            0.001085,             0.17051,            0.080938,             0.10787,            0.031852,              0.0845,             0.11258,            0.020949,           0.0097011,           0.0097011,           0.0097011
                  37,            0.033731,            0.025595,            0.001077,             0.15379,            0.065461,            0.093572,            0.028226,            0.086046,             0.11346,            0.021346,            0.009684,            0.009684,            0.009684
                  38,            0.033277,              0.0255,           0.0010989,             0.15192,             0.05126,            0.087583,            0.024794,             0.08417,             0.11781,            0.026389,           0.0096664,           0.0096664,           0.0096664
                  39,            0.033217,            0.025512,            0.001094,             0.16016,            0.074097,            0.096467,             0.02668,            0.083369,             0.11831,            0.018959,           0.0096484,           0.0096484,           0.0096484
                  40,             0.03294,            0.025431,           0.0011237,             0.16132,            0.066831,            0.099112,            0.031904,            0.086824,             0.11379,            0.022315,           0.0096299,           0.0096299,           0.0096299
                  41,            0.032685,            0.025236,            0.001142,             0.14124,            0.087968,            0.093693,            0.029656,            0.086205,             0.11197,            0.016831,            0.009611,            0.009611,            0.009611
                  42,            0.032581,            0.025114,           0.0011339,             0.14281,            0.057845,            0.087118,            0.025121,            0.089164,             0.11404,            0.021331,           0.0095916,           0.0095916,           0.0095916
                  43,            0.032419,            0.025003,           0.0011858,             0.17519,            0.049058,            0.099561,            0.029843,            0.089353,             0.11782,            0.019616,           0.0095717,           0.0095717,           0.0095717
                  44,            0.032188,            0.024939,           0.0011428,             0.19085,            0.080106,             0.12253,             0.03624,             0.08266,             0.12686,            0.018679,           0.0095514,           0.0095514,           0.0095514
                  45,            0.031859,            0.024856,           0.0011117,             0.16714,            0.098267,             0.11171,            0.032502,            0.081344,             0.12637,            0.015453,           0.0095307,           0.0095307,           0.0095307
                  46,            0.031964,            0.024854,           0.0011181,             0.16192,            0.084254,             0.10171,            0.030714,            0.084596,             0.12122,            0.019598,           0.0095095,           0.0095095,           0.0095095
                  47,            0.032159,            0.024822,           0.0011338,             0.14966,            0.096122,            0.097917,            0.028368,            0.082026,             0.11881,            0.015598,           0.0094879,           0.0094879,           0.0094879
                  48,            0.031649,            0.024864,            0.001135,             0.12942,            0.074343,            0.082125,            0.025419,            0.083145,             0.12053,             0.01389,           0.0094659,           0.0094659,           0.0094659
                  49,            0.031254,            0.024742,           0.0011135,             0.17102,            0.055748,            0.097351,            0.027898,             0.08703,             0.12365,            0.015719,           0.0094434,           0.0094434,           0.0094434
                  50,            0.031455,            0.024613,           0.0011262,             0.17177,            0.063609,             0.10131,            0.028149,            0.084819,             0.12824,            0.012929,           0.0094205,           0.0094205,           0.0094205
                  51,            0.031567,            0.024544,           0.0011779,              0.1569,            0.063165,            0.096489,             0.02618,            0.089182,             0.11754,            0.014834,           0.0093971,           0.0093971,           0.0093971
                  52,            0.031016,            0.024509,           0.0011956,              0.1612,             0.07371,            0.099122,            0.027793,            0.086447,             0.12251,            0.013957,           0.0093733,           0.0093733,           0.0093733
                  53,            0.031078,            0.024477,            0.001171,              0.1607,            0.055842,            0.095783,            0.028173,            0.088862,             0.11975,            0.013321,           0.0093491,           0.0093491,           0.0093491
