               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.066383,             0.42025,            0.021072,           0.0068724,            0.021155,           0.0017336,          0.00034646,            0.073088,            0.097762,            0.027626,           0.0097178,           0.0097178,           0.0097178
                  36,            0.067345,             0.42826,            0.021186,            0.012149,            0.011404,           0.0018399,          0.00042857,            0.070274,             0.09276,            0.027661,           0.0097011,           0.0097011,           0.0097011
                  37,            0.065754,             0.43093,            0.020972,           0.0078603,            0.017545,           0.0017829,          0.00035259,            0.072681,             0.11798,             0.02772,            0.009684,            0.009684,            0.009684
                  38,            0.066093,             0.42694,            0.020934,           0.0065576,            0.015694,           0.0015259,          0.00032679,             0.07321,             0.10321,            0.027701,           0.0096664,           0.0096664,           0.0096664
                  39,            0.065644,             0.42544,            0.020861,           0.0082181,            0.014815,           0.0017413,          0.00033954,            0.072472,             0.11644,            0.027714,           0.0096484,           0.0096484,           0.0096484
                  40,            0.066329,             0.42954,            0.020832,           0.0089056,            0.015646,           0.0017575,          0.00038729,            0.073495,             0.10534,            0.027617,           0.0096299,           0.0096299,           0.0096299
                  41,            0.066529,             0.43167,            0.020828,           0.0027913,             0.03271,           0.0012613,          0.00027255,            0.072028,             0.14751,            0.027632,            0.009611,            0.009611,            0.009611
                  42,            0.066079,             0.43318,            0.020847,            0.010626,            0.011697,           0.0017563,          0.00040979,            0.071853,             0.10195,            0.027563,           0.0095916,           0.0095916,           0.0095916
                  43,            0.065891,             0.43744,            0.020908,           0.0061386,            0.014182,           0.0015929,          0.00037257,            0.073132,             0.10845,            0.027678,           0.0095717,           0.0095717,           0.0095717
                  44,            0.065968,             0.45822,            0.021008,           0.0067983,             0.01199,           0.0017108,          0.00044038,            0.071122,            0.096724,            0.027516,           0.0095514,           0.0095514,           0.0095514
